task-clock, context-switches, branches, branch-misses, cache-misses, cache-references, cycles:u, page-faults, sched:sched_switch, sched:sched_stat_runtime, sched:sched_wakeup, instructions:u, dTLB-load-misses, dTLB-loads, dTLB-stores, iTLB-loads, L1-dcache-load-misses, L1-dcache-loads, L1-dcache-stores, L1-icache-load-misses, sockets_bytes_in, throughput_b2a, similarity, time 
2562.330434, 546.0, 1987467150.0, 15124298.0, 28854633.0, 52912139.0, 5841849332.0, 123195.0, 546.0, 2510040618.0, 806.0, 9392121311.0, 12258130.0, 3300628328.0, 1594867482.0, 3785059.0, 96464141.0, 3002379200.0, 1563349754.0, 46460690.0, 4096538.0, 91754.0, 595078, 37380.01 
2850.175032, 595.0, 2306896734.0, 16164060.0, 26050167.0, 46752544.0, 7079991033.0, 140491.0, 595.0, 2817265695.0, 872.0, 12000695397.0, 14985741.0, 3382591790.0, 1861686693.0, 3482174.0, 111744319.0, 3513896167.0, 1913967632.0, 51963956.0, 4084061.0, 83945.0, 552680, 31745.54 
2585.869209, 510.0, 2072822137.0, 15560169.0, 22761543.0, 44934258.0, 6237670839.0, 118686.0, 510.0, 2555630042.0, 774.0, 10456934081.0, 13297436.0, 3263411260.0, 1520387570.0, 3613662.0, 107719686.0, 3177829290.0, 1665045517.0, 46614336.0, 4097895.0, 76590.0, 594607, 37487.9 
3000.824494, 581.0, 2422908599.0, 14390773.0, 33359168.0, 58008942.0, 7031459966.0, 143979.0, 581.0, 2975280292.0, 822.0, 11948324025.0, 14502098.0, 3595972096.0, 1651845642.0, 5720300.0, 111252133.0, 3413284987.0, 1721576972.0, 57847680.0, 4122917.0, 78173.0, 551340, 32064.76 
2976.242511, 618.0, 2315859614.0, 15191916.0, 30936796.0, 54229238.0, 6906354383.0, 146379.0, 618.0, 2915013827.0, 871.0, 11274315816.0, 15075132.0, 3458813969.0, 1773385906.0, 5174964.0, 114091649.0, 3615315382.0, 1883566907.0, 56214724.0, 4128137.0, 78840.0, 554333, 32305.65 
2907.269575, 520.0, 2400933841.0, 16209174.0, 28783667.0, 50777030.0, 6838409265.0, 144241.0, 520.0, 2885301354.0, 853.0, 11447824131.0, 14599292.0, 3367217195.0, 1776691071.0, 5278346.0, 107011005.0, 3753481822.0, 1876098699.0, 46772334.0, 4079275.0, 81466.0, 552749, 31769.99 
3051.662678, 548.0, 2656239104.0, 19320148.0, 33092465.0, 72111388.0, 7031628680.0, 142921.0, 548.0, 3029749733.0, 854.0, 11680018137.0, 14529955.0, 3604918574.0, 1595576927.0, 5815906.0, 150702303.0, 3591215463.0, 1909579861.0, 56896076.0, 4080586.0, 81960.0, 549778, 31635.1 
2963.238623, 594.0, 2494272729.0, 14794543.0, 24780779.0, 49857172.0, 7323965835.0, 145277.0, 594.0, 2908803713.0, 895.0, 11519117462.0, 14052171.0, 3700951042.0, 1748542378.0, 7747152.0, 116031689.0, 3330250216.0, 1789269896.0, 51822822.0, 4111250.0, 97027.0, 554885, 32056.47 
2657.684217, 483.0, 2117431284.0, 15804466.0, 23966842.0, 45836420.0, 6383130271.0, 124516.0, 483.0, 2633544527.0, 811.0, 11321894890.0, 13145530.0, 3177995223.0, 1441759389.0, 5180195.0, 98285455.0, 2779401690.0, 1576577565.0, 54396280.0, 4109326.0, 75176.0, 597653, 37838.31 
2871.767777, 565.0, 2520226656.0, 18816814.0, 26519806.0, 54333956.0, 6620408666.0, 139092.0, 565.0, 2854036022.0, 898.0, 11291773343.0, 14954536.0, 3610289418.0, 1818505497.0, 4133448.0, 110332700.0, 3220645651.0, 1736506728.0, 51489849.0, 4093900.0, 78192.0, 551450, 31935.83 
2594.7166, 503.0, 1962331055.0, 14719257.0, 36081354.0, 53147597.0, 5359134777.0, 117145.0, 503.0, 2566821050.0, 814.0, 9182193174.0, 11168843.0, 2904647047.0, 1552363151.0, 3525583.0, 98036589.0, 3132411884.0, 1592727417.0, 41644223.0, 4081854.0, 82260.0, 595135, 37206.45 
2959.668927, 554.0, 2599871547.0, 14414237.0, 27520696.0, 52881559.0, 7113187160.0, 143590.0, 554.0, 2904575551.0, 839.0, 11881299096.0, 15971671.0, 3514289625.0, 1595716358.0, 4854800.0, 116061978.0, 3682019275.0, 2056944420.0, 46232603.0, 4138097.0, 113284.0, 553003, 32096.55 
2991.345054, 589.0, 2390367669.0, 16668258.0, 29222992.0, 54494091.0, 7143183940.0, 147321.0, 589.0, 2948912104.0, 873.0, 11741620909.0, 14516627.0, 3624221188.0, 1792165423.0, 5634012.0, 116703031.0, 3617347353.0, 1962186158.0, 61480944.0, 4108246.0, 75395.0, 550720, 32236.41 
2573.918003, 511.0, 2225974470.0, 14995907.0, 24180724.0, 44933270.0, 6140818797.0, 123363.0, 511.0, 2545741529.0, 770.0, 9715909150.0, 12370293.0, 2876413254.0, 1484898798.0, 4337952.0, 97417338.0, 3290320178.0, 1620333517.0, 38753609.0, 4095787.0, 76710.0, 592747, 37433.62 
2540.268297, 502.0, 2262551005.0, 16587022.0, 19787041.0, 41685137.0, 6052413735.0, 121142.0, 502.0, 2503857347.0, 786.0, 10046155763.0, 12965164.0, 2779508867.0, 1453697498.0, 3706448.0, 96937463.0, 2958753998.0, 1604073997.0, 55355148.0, 4104716.0, 79829.0, 595624, 37167.21 
2944.597025, 568.0, 2349666664.0, 14925020.0, 27910501.0, 51985913.0, 7024400574.0, 146026.0, 568.0, 2903989852.0, 869.0, 11954858277.0, 14869490.0, 3145505353.0, 1838593342.0, 4963961.0, 117799147.0, 3736695332.0, 1845189936.0, 58492140.0, 4092290.0, 78204.0, 553163, 32026.38 
2873.390029, 574.0, 2346091982.0, 15429340.0, 28677781.0, 50690096.0, 7043341506.0, 146020.0, 574.0, 2809472824.0, 818.0, 11607523739.0, 16155790.0, 3403800368.0, 1723098864.0, 5713687.0, 106980960.0, 3637841138.0, 1677126255.0, 60572275.0, 4103447.0, 78119.0, 552323, 32067.68 
3279.679451, 550.0, 2707376682.0, 19877531.0, 41288728.0, 82451556.0, 7565574412.0, 142817.0, 550.0, 3252147055.0, 866.0, 12341663697.0, 14769226.0, 3902038025.0, 1831093380.0, 6183572.0, 196334984.0, 3392558199.0, 1699808311.0, 62951570.0, 4119959.0, 78326.0, 552465, 32083.99 
2903.561277, 532.0, 2413703239.0, 17287601.0, 29390319.0, 55391628.0, 7026215706.0, 144517.0, 532.0, 2876696113.0, 820.0, 11298970633.0, 15132115.0, 3709639728.0, 1743603890.0, 6482509.0, 108924012.0, 3490866295.0, 1751293308.0, 59777384.0, 4061867.0, 81559.0, 552757, 31817.14 
