task-clock, context-switches, branches, branch-misses, cache-misses, cache-references, cycles:u, page-faults, sched:sched_switch, sched:sched_stat_runtime, sched:sched_wakeup, instructions:u, dTLB-load-misses, dTLB-loads, dTLB-stores, iTLB-loads, L1-dcache-load-misses, L1-dcache-loads, L1-dcache-stores, L1-icache-load-misses, sockets_bytes_in, throughput_b2a, similarity, time 
4106.732272, 560.0, 3462580562.0, 21778899.0, 56284162.0, 105422730.0, 8563358320.0, 181531.0, 560.0, 4096898303.0, 776.0, 14239462075.0, 19582935.0, 4771841536.0, 2227148092.0, 5578700.0, 208937184.0, 4816262508.0, 2345264658.0, 55658802.0, 12647107.0, 125161.0, 837527, 69647.79 
5126.730565, 639.0, 4714961783.0, 27068166.0, 68326660.0, 133075647.0, 11756262413.0, 252648.0, 639.0, 5119987498.0, 867.0, 20711221257.0, 23065350.0, 6555872399.0, 3027921647.0, 8544533.0, 272112963.0, 6105491680.0, 2923273750.0, 68297178.0, 16186745.0, 130591.0, 770776, 88764.77 
3848.742688, 576.0, 3496010848.0, 21905072.0, 40838925.0, 69152180.0, 9575294767.0, 177523.0, 576.0, 3837869354.0, 776.0, 17508230137.0, 15705495.0, 5096868992.0, 2372959669.0, 4627808.0, 152843217.0, 5221380744.0, 2706160314.0, 60962033.0, 13996886.0, 129628.0, 943617, 77358.49 
4337.624793, 604.0, 3997125806.0, 26407614.0, 60205798.0, 116343630.0, 10211049651.0, 210369.0, 604.0, 4320112493.0, 821.0, 17434641834.0, 21025660.0, 5561317917.0, 2574441352.0, 6220126.0, 227336006.0, 5745934691.0, 2604035115.0, 53055896.0, 13996886.0, 130676.0, 912375, 76893.4 
4209.716698, 596.0, 3527896059.0, 24073664.0, 60826734.0, 122032963.0, 8930913291.0, 189212.0, 596.0, 4194833094.0, 792.0, 14134411157.0, 17485166.0, 4727899891.0, 2272573478.0, 5938758.0, 217698918.0, 4859729440.0, 2310377279.0, 60854270.0, 13014641.0, 126266.0, 904924, 71760.76 
4138.418441, 591.0, 3467055278.0, 19754967.0, 43823391.0, 73085576.0, 9744190299.0, 211470.0, 591.0, 4117667609.0, 808.0, 17285935305.0, 19608090.0, 5260680147.0, 2478737132.0, 7432903.0, 167458324.0, 5064802306.0, 2567214708.0, 64432196.0, 13996886.0, 130097.0, 898541, 77240.25 
5259.513704, 717.0, 4957832735.0, 29493435.0, 78499071.0, 149463242.0, 12145089456.0, 266467.0, 717.0, 5224737149.0, 920.0, 21739256781.0, 23907530.0, 6936062817.0, 3016965859.0, 7028115.0, 318117456.0, 6846470610.0, 3189447446.0, 80753410.0, 16541171.0, 135224.0, 799257, 91400.81 
3759.044192, 616.0, 3599240397.0, 19083632.0, 37460669.0, 60034221.0, 9443532417.0, 140695.0, 616.0, 3752606644.0, 826.0, 16541857487.0, 14926351.0, 4970434515.0, 2309522493.0, 5535539.0, 171784182.0, 4599689751.0, 2457595647.0, 61123108.0, 13432159.0, 124110.0, 923233, 74112.91 
4436.224095, 663.0, 3871379621.0, 21912133.0, 45619852.0, 73857226.0, 10963936117.0, 238550.0, 663.0, 4406310174.0, 837.0, 19369473146.0, 25096336.0, 5710381986.0, 2965830438.0, 6835693.0, 198293085.0, 5858667022.0, 2957463633.0, 66617302.0, 15724380.0, 136166.0, 914061, 85977.43 
5235.243484, 719.0, 5086626172.0, 28186167.0, 75893754.0, 150862345.0, 11789325077.0, 264818.0, 719.0, 5213501168.0, 935.0, 21376372297.0, 23449630.0, 6903780737.0, 3018798827.0, 5863238.0, 325382008.0, 6997745875.0, 3168897239.0, 69265306.0, 16540131.0, 138857.0, 830871, 91047.29 
